215355.3,595202.8,240
215482.7,595256.8,241
215449.1,595293.1,242
215277,595246.4,243
215209.1,595288.8,244
215049.5,595368,245
214819.5,595468.5,246
214566.1,595541.1,247
214378.3,595619.9,248
214250.5,595735.8,249
213978.3,595891.5,250
213462.1,596021.1,251
213236.7,596096.3,252
213138.7,596131.4,253
213029,596156.9,254
212779.2,596214.8,255
212536.8,596240.6,256
212341.5,596148.2,257
212140,595992.1,258
211983.5,595822.3,259
211765.1,595687.5,260
211590.6,595624.7,261
211418.7,595635.1,262
211352.1,595698.3,263
211324.7,595801.6,264
211359.8,596050.9,265
211290.3,596548.8,266
211348.4,596593,267
211936.2,596702.1,268
212053.7,596761.9,269
212184.1,596755.9,270
212227,596786.6,271
212230.9,596834.4,272
212257.8,596867.5,273
212442.1,597051.3,274
212588.4,597233.3,275
212710.1,597274.3,276
212634.5,597327.6,277
212687.4,597409.6,278
212609.6,597443.8,279
212568.3,597508.3,280
212466.7,597573,281
212337.7,597550.6,282
212041.1,597392.8,283
211931.8,597295.3,284
211789.7,597281.7,285
211622.9,597317.7,286
211518.8,597369.5,287
211423.4,597437.7,288
211130,597543.9,289
211142.3,597601.2,290
211206.1,597594.9,291
211324.4,597638.9,292
211511.7,597762.7,293
211780.7,597903.2,294
211949.8,597946.7,295
211801.7,597989.9,296
211704.5,598029.4,297
211632.8,598099.4,298
211609.7,598211.9,299
211563.7,598326.8,300
211529,598346.1,301
211500.7,598361.8,302
211416,598341.7,303
211359.3,598250.8,304
211210.5,598137.8,305
210979.4,598065.8,306
210755.5,598038.6,307
210320,597867.4,308
210191.9,597974.8,309
210134.5,598023,310
210048.7,598151.9,311
209974.3,598179.9,312
209869.9,598174.6,313
209779.1,598214.4,314
209747.1,598282.6,315
209762.1,598362.7,316
209819.7,598416.4,317
209884.5,598451.4,318
209925.4,598523.3,319
209959.7,598661.4,320
210029.7,598718.9,321
210195.9,598759.1,322
210297.1,598764.3,323
210558.7,598736.2,324
210633.5,598762.2,325
210685.4,598802.9,326
210766.1,598838.8,327
210877.2,598820.8,328
211050.7,598792.8,329
211266.7,598851.4,330
211035,598915.8,331
210899,598972.4,332
210736.1,598992.7,333
210565.4,598964,334
210384.6,598981.3,335
210330.8,598995,336
210299.9,599002.9,337
210063.2,599063.4,338
209801.9,599148.5,339
209686.3,599177.6,340
209617.2,599167,341
209469,599144.4,342
209064.9,599104.9,343
208979.6,599160.8,344
208849.3,599230.4,345
208625.5,599326.9,346
208449.4,599422.8,347
208379,599424.8,348
208290.5,599427.4,349
208158.1,599411.2,350
208044,599472.1,351
207990.2,599596.3,352
208014.8,599737.1,353
208092.9,599887.1,354
208144.5,599903.6,355
208208.4,599924.1,356
208403.2,599899.6,357
208464.5,599909.8,358
208513.3,599917.8,359
208672.5,599843.6,360
208733.7,599851.7,361
208852.5,599901.3,362
208932.5,599910.5,363
209034.4,599871.3,364
209038.8,599941.3,365
209083.9,599991.1,366
209091.1,600035.9,367
209072.3,600095.3,368
209107.9,600208.1,369
209082.5,600270.3,370
208938.1,600367.7,371
208877.3,600440.8,372
208793.8,600649.2,373
208733.4,600715.9,374
208588.4,600759.4,375
208532.3,600804.1,376
208543.3,600899.9,377
208502.5,600954.9,378
208138.7,601060.3,379
208030.6,601127.8,380
207994.5,601137.1,381
207783.1,601191.4,382
207743.9,601214.8,383
207737.1,601287.4,384
207702.7,601339.6,385
207707.6,601368.4,386
207721.3,601379.6,387
207765.5,601415.8,388
207786.2,601445.4,389
207852.4,601769.3,390
207820.9,601827.9,391
207827.9,601879.1,392
207873.6,601916.3,393
207906.3,601959.2,394
207950.3,602094.7,395
207949,602120,396
207997.6,602163.8,397
208096.3,602219.5,398
208130.6,602228.7,399
208184,602243,400
208366.5,602207.8,401
208850.6,602172,402
209035.9,602083,403
209349.9,601705.4,404
209612.4,601468.1,405
209860.6,601264.9,406
209989.3,601103.2,407
210124.5,600957.1,408
210281.1,600787.9,409
210370,600722.6,410
210479.2,600696.4,411
210572.9,600599.6,412
210614.4,600531.9,413
210702.6,600511.4,414
210793.2,600572.7,415
210901.3,600632.1,416
211311.5,600675.1,417
211285.5,601003.8,418
211236.2,601226.6,419
211263.1,601323.1,420
211249.6,601332.6,421
211174.3,601385.3,422
211096.9,601409.9,423
211018.8,601386.9,424
210936.2,601389.1,425
210714.2,601450.9,426
210664.3,601495.9,427
210639.8,601542.3,428
210566.7,601544.9,429
210483.3,601491.5,430
210459.1,601476,431
210360,601553.5,432
210337.2,601692,433
210339.6,601771.4,434
210295.4,601800.2,435
210234.7,601775.6,436
210211.4,601669.8,437
210006.8,601764.1,438
210001.8,601801.9,439
210006.8,601903,440
209959,601958.4,441
209875.8,601909.8,442
209845.8,601936.8,443
209829.8,602066.1,444
209781.8,602109.2,445
209698.5,602091.2,446
209686.8,602008.1,447
209667.8,602070.6,448
209706.9,602177.3,449
209667.8,602261,450
209497.2,602246,451
209486.3,602462.7,452
209296.6,602442.4,453
209251,602459.8,454
209093.4,602255.9,455
208935.1,602328.3,456
208679.4,602485.6,457
208505.8,602592.4,458
208487.7,602635.9,459
208531.2,602805.9,460
