origin;obs_date;obs_value;norm_fit_sim;range_sec
WZ200DooveB O;2009-01-13;0.540000021457672;0.271798998117447;60
WZ200DooveB O;2009-02-11;0.819999992847443;0.501231789588928;60
WZ200DooveB O;2009-11-21;0.270000010728836;0.082985557615757;60
WZ200DooveB O;2009-12-18;0.589999973773956;0.139809027314186;60
