"","coords.x1","coords.x2","scientific"
"1113",93.95578,5.7880533333333,"Carcharhinus obscurus"
"1114",93.95578,5.7880533333333,"Carcharhinus obscurus"
"1115",93.95578,5.7880533333333,"Carcharhinus obscurus"
"1116",93.95578,5.7880533333333,"Carcharhinus obscurus"
"1117",93.95578,5.7880533333333,"Carcharhinus obscurus"
"1118",93.95578,5.7880533333333,"Carcharhinus obscurus"
"1119",93.95578,5.7880533333333,"Carcharhinus obscurus"
"1120",93.95578,5.7880533333333,"Carcharhinus obscurus"
"1121",93.95578,5.7880533333333,"Carcharhinus obscurus"
"1122",93.95578,5.7880533333333,"Carcharhinus obscurus"
"1123",93.95578,5.7880533333333,"Carcharhinus obscurus"
"1124",93.95578,5.7880533333333,"Carcharhinus obscurus"
"1125",93.95578,5.7880533333333,"Carcharhinus obscurus"
"1126",93.95578,5.7880533333333,"Carcharhinus obscurus"
"1127",93.95578,5.7880533333333,"Carcharhinus obscurus"
"1128",93.989283333333,5.78808333333329,"Carcharhinus obscurus"
"1129",97.536593333333,5.95573999999999,"Carcharhinus obscurus"
"1130",61.335363333333,6.6875033333333,"Carcharhinus obscurus"
"1131",61.335363333333,6.6875033333333,"Carcharhinus obscurus"
"1132",92.067106666667,6.78809333333329,"Carcharhinus obscurus"
"1133",68.6371833333329,7.25154999999999,"Carcharhinus obscurus"
"1134",52.788133333333,11.5366133333329,"Carcharhinus obscurus"
"1135",52.788133333333,11.5366133333329,"Carcharhinus obscurus"
"1136",52.788133333333,11.5366133333329,"Carcharhinus obscurus"
"1137",52.788133333333,11.5366133333329,"Carcharhinus obscurus"
"1138",52.788133333333,11.5366133333329,"Carcharhinus obscurus"
"1139",53.0503199999999,11.5701666666669,"Carcharhinus obscurus"
"1140",53.0503199999999,11.5701666666669,"Carcharhinus obscurus"
"1141",53.0503199999999,11.5701666666669,"Carcharhinus obscurus"
"1142",53.0503199999999,11.5701666666669,"Carcharhinus obscurus"
"1143",53.0503199999999,11.5701666666669,"Carcharhinus obscurus"
"1144",53.0503199999999,11.5701666666669,"Carcharhinus obscurus"
"1145",53.0503199999999,11.5701666666669,"Carcharhinus obscurus"
"1146",53.0503199999999,11.5701666666669,"Carcharhinus obscurus"
"1147",53.0503199999999,11.5701666666669,"Carcharhinus obscurus"
"1148",53.0503199999999,11.5701666666669,"Carcharhinus obscurus"
"1149",53.0503199999999,11.5701666666669,"Carcharhinus obscurus"
"1150",53.0503199999999,11.5701666666669,"Carcharhinus obscurus"
"1151",53.0503199999999,11.5701666666669,"Carcharhinus obscurus"
"1152",53.0503199999999,11.5701666666669,"Carcharhinus obscurus"
"1153",53.0503199999999,11.5701666666669,"Carcharhinus obscurus"
"1154",53.0503199999999,11.5701666666669,"Carcharhinus obscurus"
"1155",53.0503199999999,11.5701666666669,"Carcharhinus obscurus"
"1156",53.0503199999999,11.5701666666669,"Carcharhinus obscurus"
"1157",53.0503199999999,11.5701666666669,"Carcharhinus obscurus"
"1158",53.0503199999999,11.5701666666669,"Carcharhinus obscurus"
"1159",53.0503199999999,11.5701666666669,"Carcharhinus obscurus"
"1160",53.0503199999999,11.5701666666669,"Carcharhinus obscurus"
"1161",53.0503199999999,11.5701666666669,"Carcharhinus obscurus"
"1162",53.0503199999999,11.5701666666669,"Carcharhinus obscurus"
"1163",53.0503199999999,11.5701666666669,"Carcharhinus obscurus"
"1164",53.2347333333329,11.687463333333,"Carcharhinus obscurus"
"1165",53.2347333333329,11.687463333333,"Carcharhinus obscurus"
"1166",53.2347333333329,11.687463333333,"Carcharhinus obscurus"
"1167",53.2347333333329,11.687463333333,"Carcharhinus obscurus"
"1168",53.2347333333329,11.687463333333,"Carcharhinus obscurus"
"1169",53.2347333333329,11.687463333333,"Carcharhinus obscurus"
"1170",53.0335333333329,11.737753333333,"Carcharhinus obscurus"
"1171",52.3689166666669,11.7378133333329,"Carcharhinus obscurus"
"1172",52.3689166666669,11.7378133333329,"Carcharhinus obscurus"
"1173",52.3689166666669,11.7378133333329,"Carcharhinus obscurus"
"1174",52.3689166666669,11.7378133333329,"Carcharhinus obscurus"
"1175",52.3689166666669,11.7378133333329,"Carcharhinus obscurus"
"1176",52.3689166666669,11.7378133333329,"Carcharhinus obscurus"
"1177",52.3689166666669,11.7378133333329,"Carcharhinus obscurus"
"1178",52.3689166666669,11.7378133333329,"Carcharhinus obscurus"
"1179",52.3689166666669,11.7378133333329,"Carcharhinus obscurus"
"1180",53.3354033333329,11.737833333333,"Carcharhinus obscurus"
"1181",53.3354033333329,11.737833333333,"Carcharhinus obscurus"
"1182",53.3354033333329,11.737833333333,"Carcharhinus obscurus"
"1183",53.3354033333329,11.737833333333,"Carcharhinus obscurus"
"1184",53.3354033333329,11.737833333333,"Carcharhinus obscurus"
"1185",53.3354033333329,11.737833333333,"Carcharhinus obscurus"
"1186",53.3354033333329,11.737833333333,"Carcharhinus obscurus"
"1187",53.3354033333329,11.737833333333,"Carcharhinus obscurus"
"1188",53.3354033333329,11.737833333333,"Carcharhinus obscurus"
"1189",53.3354033333329,11.737833333333,"Carcharhinus obscurus"
"1190",53.3354033333329,11.737833333333,"Carcharhinus obscurus"
"1191",53.3354033333329,11.737833333333,"Carcharhinus obscurus"
"1192",53.3354033333329,11.737833333333,"Carcharhinus obscurus"
"1193",53.3354033333329,11.737833333333,"Carcharhinus obscurus"
"1194",53.3354033333329,11.737833333333,"Carcharhinus obscurus"
"1195",53.3354033333329,11.737833333333,"Carcharhinus obscurus"
"1196",53.3354033333329,11.737833333333,"Carcharhinus obscurus"
"1197",53.3354033333329,11.737833333333,"Carcharhinus obscurus"
"1198",53.3354033333329,11.737833333333,"Carcharhinus obscurus"
"1199",53.3354033333329,11.737833333333,"Carcharhinus obscurus"
"1200",53.3354033333329,11.737833333333,"Carcharhinus obscurus"
"1201",53.3354033333329,11.737833333333,"Carcharhinus obscurus"
"1202",53.3354033333329,11.737833333333,"Carcharhinus obscurus"
"1203",53.3521,11.737833333333,"Carcharhinus obscurus"
"1204",53.3521,11.737833333333,"Carcharhinus obscurus"
"1205",53.3521,11.737833333333,"Carcharhinus obscurus"
"1206",53.3521,11.737833333333,"Carcharhinus obscurus"
"1207",53.3521,11.737833333333,"Carcharhinus obscurus"
"1208",53.4024,11.737833333333,"Carcharhinus obscurus"
"1209",53.4024,11.737833333333,"Carcharhinus obscurus"
"1210",53.4024,11.737833333333,"Carcharhinus obscurus"
"1211",53.4024,11.737833333333,"Carcharhinus obscurus"
"1212",53.4024,11.737833333333,"Carcharhinus obscurus"
"1213",53.4024,11.737833333333,"Carcharhinus obscurus"
"1214",53.4024,11.737833333333,"Carcharhinus obscurus"
"1215",53.4024,11.737833333333,"Carcharhinus obscurus"
"1216",53.4024,11.737833333333,"Carcharhinus obscurus"
"1217",53.4024,11.737833333333,"Carcharhinus obscurus"
"1218",53.4024,11.737833333333,"Carcharhinus obscurus"
"1219",53.4024,11.737833333333,"Carcharhinus obscurus"
"1220",53.4024,11.737833333333,"Carcharhinus obscurus"
"1221",53.4024,11.737833333333,"Carcharhinus obscurus"
"1222",53.4024,11.737833333333,"Carcharhinus obscurus"
"1223",53.4024,11.737833333333,"Carcharhinus obscurus"
"1224",53.4024,11.737833333333,"Carcharhinus obscurus"
"1225",53.4024,11.737833333333,"Carcharhinus obscurus"
"1226",53.4024,11.737833333333,"Carcharhinus obscurus"
"1227",53.4024,11.737833333333,"Carcharhinus obscurus"
"1228",53.4024,11.737833333333,"Carcharhinus obscurus"
"1229",53.4024,11.737833333333,"Carcharhinus obscurus"
"1230",53.4024,11.737833333333,"Carcharhinus obscurus"
"1231",53.4024,11.737833333333,"Carcharhinus obscurus"
"1232",53.4024,11.737833333333,"Carcharhinus obscurus"
"1233",53.4024,11.737833333333,"Carcharhinus obscurus"
"1234",53.4024,11.737833333333,"Carcharhinus obscurus"
"1235",53.4024,11.737833333333,"Carcharhinus obscurus"
"1236",53.4024,11.737833333333,"Carcharhinus obscurus"
"1237",53.4024,11.737833333333,"Carcharhinus obscurus"
"1238",53.4024,11.737833333333,"Carcharhinus obscurus"
"1239",53.4024,11.737833333333,"Carcharhinus obscurus"
"1240",53.4024,11.737833333333,"Carcharhinus obscurus"
"1241",53.4024,11.737833333333,"Carcharhinus obscurus"
"1242",53.40245,11.788033333333,"Carcharhinus obscurus"
"1243",53.40245,11.788033333333,"Carcharhinus obscurus"
"1244",53.40245,11.788033333333,"Carcharhinus obscurus"
"1245",53.40245,11.788033333333,"Carcharhinus obscurus"
"1246",53.40245,11.788033333333,"Carcharhinus obscurus"
"1247",53.40245,11.788033333333,"Carcharhinus obscurus"
"1248",53.40245,11.788033333333,"Carcharhinus obscurus"
"1249",53.40245,11.788033333333,"Carcharhinus obscurus"
"1250",53.40245,11.788033333333,"Carcharhinus obscurus"
"1251",53.40245,11.788033333333,"Carcharhinus obscurus"
"1252",53.40245,11.788033333333,"Carcharhinus obscurus"
"1253",53.40245,11.788033333333,"Carcharhinus obscurus"
"1254",53.40245,11.788033333333,"Carcharhinus obscurus"
"1255",53.40245,11.788033333333,"Carcharhinus obscurus"
"1256",53.40245,11.788033333333,"Carcharhinus obscurus"
"1257",53.40245,11.788033333333,"Carcharhinus obscurus"
"1258",53.40245,11.788033333333,"Carcharhinus obscurus"
"1259",53.3353333333329,11.80485,"Carcharhinus obscurus"
"1260",53.3353333333329,11.80485,"Carcharhinus obscurus"
"1261",53.3353333333329,11.80485,"Carcharhinus obscurus"
"1262",53.3353333333329,11.80485,"Carcharhinus obscurus"
"1263",53.3353333333329,11.80485,"Carcharhinus obscurus"
"1264",53.3353333333329,11.80485,"Carcharhinus obscurus"
"1265",53.3353333333329,11.80485,"Carcharhinus obscurus"
"1266",53.3353333333329,11.80485,"Carcharhinus obscurus"
"1267",53.3353333333329,11.80485,"Carcharhinus obscurus"
"1268",53.3353333333329,11.80485,"Carcharhinus obscurus"
"1269",53.3353333333329,11.80485,"Carcharhinus obscurus"
"1270",53.3353333333329,11.80485,"Carcharhinus obscurus"
"1271",53.3353333333329,11.80485,"Carcharhinus obscurus"
"1272",53.3353333333329,11.80485,"Carcharhinus obscurus"
"1273",53.3353333333329,11.80485,"Carcharhinus obscurus"
"1274",53.3353333333329,11.80485,"Carcharhinus obscurus"
"1275",53.3353333333329,11.80485,"Carcharhinus obscurus"
"1276",53.3353333333329,11.80485,"Carcharhinus obscurus"
"1277",53.3353333333329,11.80485,"Carcharhinus obscurus"
"1278",53.3353333333329,11.80485,"Carcharhinus obscurus"
"1279",53.3353333333329,11.80485,"Carcharhinus obscurus"
"1280",53.469486666667,11.888653333333,"Carcharhinus obscurus"
"1281",53.469486666667,11.888653333333,"Carcharhinus obscurus"
"1282",53.469486666667,11.888653333333,"Carcharhinus obscurus"
"1283",53.469486666667,11.888653333333,"Carcharhinus obscurus"
"1284",53.469486666667,11.888653333333,"Carcharhinus obscurus"
"1285",53.469486666667,11.888653333333,"Carcharhinus obscurus"
"1286",53.469486666667,11.888653333333,"Carcharhinus obscurus"
"1287",53.469486666667,11.888653333333,"Carcharhinus obscurus"
"1288",53.469486666667,11.888653333333,"Carcharhinus obscurus"
"1289",53.469486666667,11.888653333333,"Carcharhinus obscurus"
"1290",53.469486666667,11.888653333333,"Carcharhinus obscurus"
"1291",53.469486666667,11.888653333333,"Carcharhinus obscurus"
"1292",53.469486666667,11.888653333333,"Carcharhinus obscurus"
"1293",53.469486666667,11.888653333333,"Carcharhinus obscurus"
"1294",53.469486666667,11.888653333333,"Carcharhinus obscurus"
"1295",53.469486666667,11.888653333333,"Carcharhinus obscurus"
"1296",53.469486666667,11.888653333333,"Carcharhinus obscurus"
"1297",53.469486666667,11.888653333333,"Carcharhinus obscurus"
"1298",53.469486666667,11.888653333333,"Carcharhinus obscurus"
"1299",53.469486666667,11.888653333333,"Carcharhinus obscurus"
"1300",53.469486666667,11.888653333333,"Carcharhinus obscurus"
"1301",53.469486666667,11.888653333333,"Carcharhinus obscurus"
"1302",53.469486666667,11.888653333333,"Carcharhinus obscurus"
"1303",53.469486666667,11.888653333333,"Carcharhinus obscurus"
"1304",53.469486666667,11.888653333333,"Carcharhinus obscurus"
"1305",53.469486666667,11.888653333333,"Carcharhinus obscurus"
"1306",53.469486666667,11.888653333333,"Carcharhinus obscurus"
"1307",53.469486666667,11.888653333333,"Carcharhinus obscurus"
"1308",53.469486666667,11.888653333333,"Carcharhinus obscurus"
"1309",53.469486666667,11.888653333333,"Carcharhinus obscurus"
"1310",53.469486666667,11.888653333333,"Carcharhinus obscurus"
"1311",53.469486666667,11.888653333333,"Carcharhinus obscurus"
"1312",53.469486666667,11.888653333333,"Carcharhinus obscurus"
"1313",53.469486666667,11.888653333333,"Carcharhinus obscurus"
"1314",53.469486666667,11.888653333333,"Carcharhinus obscurus"
"1315",53.469486666667,11.888653333333,"Carcharhinus obscurus"
"1316",53.469486666667,11.888653333333,"Carcharhinus obscurus"
"1317",53.469486666667,11.888653333333,"Carcharhinus obscurus"
"1318",53.469486666667,11.888653333333,"Carcharhinus obscurus"
"1319",53.5868333333329,11.922166666667,"Carcharhinus obscurus"
"1320",53.5868333333329,11.922166666667,"Carcharhinus obscurus"
"1321",53.5868333333329,11.922166666667,"Carcharhinus obscurus"
"1322",53.5868333333329,11.922166666667,"Carcharhinus obscurus"
"1323",53.5868333333329,11.922166666667,"Carcharhinus obscurus"
"1324",53.5868333333329,11.922166666667,"Carcharhinus obscurus"
"1325",53.5868333333329,11.922166666667,"Carcharhinus obscurus"
"1326",53.5868333333329,11.922166666667,"Carcharhinus obscurus"
"1327",53.5868333333329,11.922166666667,"Carcharhinus obscurus"
"1328",53.5868333333329,11.922166666667,"Carcharhinus obscurus"
"1329",53.5868333333329,11.922166666667,"Carcharhinus obscurus"
"1330",53.5868333333329,11.922166666667,"Carcharhinus obscurus"
"1331",-86.7402,21.2095,"Carcharhinus obscurus"
"1332",-15.166667,28.5,"Carcharhinus obscurus"
"1333",43.4695666666669,-28.503,"Carcharhinus longimanus"
"1334",54.6707666666669,-27.9725666666669,"Carcharhinus longimanus"
"1335",54.4862833333329,-27.871906666667,"Carcharhinus longimanus"
"1336",41.184533333333,-27.5534,"Carcharhinus longimanus"
"1337",41.3353333333329,-27.385733333333,"Carcharhinus longimanus"
"1338",41.6037,-27.285033333333,"Carcharhinus longimanus"
"1339",52.20125,-26.5533299999999,"Carcharhinus longimanus"
"1340",52.20125,-26.5533299999999,"Carcharhinus longimanus"
"1341",44.5868333333329,-26.45278,"Carcharhinus longimanus"
"1342",34.285133333333,-26.3521,"Carcharhinus longimanus"
"1343",34.234753333333,-26.3018199999999,"Carcharhinus longimanus"
"1344",34.871866666667,-26.268316666667,"Carcharhinus longimanus"
"1345",34.5533799999999,-26.083853333333,"Carcharhinus longimanus"
"1346",53.4192666666669,-25.9725666666669,"Carcharhinus longimanus"
"1347",35.0503,-25.938963333333,"Carcharhinus longimanus"
"1348",35.4024,-25.637213333333,"Carcharhinus longimanus"
"1349",35.788063333333,-25.620436666667,"Carcharhinus longimanus"
"1350",36,-25.586843333333,"Carcharhinus longimanus"
"1351",35.5030799999999,-25.536533333333,"Carcharhinus longimanus"
"1352",35.5030799999999,-25.536533333333,"Carcharhinus longimanus"
"1353",60.318646666667,-25.486303333333,"Carcharhinus longimanus"
"1354",35.687443333333,-25.4359933333329,"Carcharhinus longimanus"
"1355",35.7042,-25.385733333333,"Carcharhinus longimanus"
"1356",35.7042,-25.385733333333,"Carcharhinus longimanus"
"1357",36.184453333333,-25.35215,"Carcharhinus longimanus"
"1358",36.184453333333,-25.35215,"Carcharhinus longimanus"
"1359",36.184453333333,-25.35215,"Carcharhinus longimanus"
"1360",36.184453333333,-25.35215,"Carcharhinus longimanus"
"1361",36.184453333333,-25.35215,"Carcharhinus longimanus"
"1362",35.586853333333,-25.234813333333,"Carcharhinus longimanus"
"1363",35.586853333333,-25.234813333333,"Carcharhinus longimanus"
"1364",35.586853333333,-25.234813333333,"Carcharhinus longimanus"
"1365",35.670686666667,-25.234813333333,"Carcharhinus longimanus"
"1366",35.737743333333,-25.218056666667,"Carcharhinus longimanus"
"1367",35.737743333333,-25.218056666667,"Carcharhinus longimanus"
"1368",35.737743333333,-25.218056666667,"Carcharhinus longimanus"
"1369",35.737743333333,-25.218056666667,"Carcharhinus longimanus"
"1370",35.50305,-25.2012,"Carcharhinus longimanus"
"1371",36.0335633333329,-24.938953333333,"Carcharhinus longimanus"
"1372",61.0335333333329,-24.687433333333,"Carcharhinus longimanus"
"1373",61.8886333333329,-24.5534,"Carcharhinus longimanus"
"1374",60.4192666666669,-24.436033333333,"Carcharhinus longimanus"
"1375",60.4024,-24.3186666666669,"Carcharhinus longimanus"
"1376",36.335373333333,-24.218006666667,"Carcharhinus longimanus"
"1377",36.335373333333,-24.218006666667,"Carcharhinus longimanus"
"1378",60.8383333333329,-23.888633333333,"Carcharhinus longimanus"
"1379",36.586843333333,-23.6539,"Carcharhinus longimanus"
"1380",36.586843333333,-23.6539,"Carcharhinus longimanus"
"1381",43.4024,-23.5534,"Carcharhinus longimanus"
"1382",35.922226666667,-23.1174666666669,"Carcharhinus longimanus"
"1383",35.922226666667,-23.1174666666669,"Carcharhinus longimanus"
"1384",36.3857233333329,-23.10069,"Carcharhinus longimanus"
"1385",110,-22.922166666667,"Carcharhinus longimanus"
"1386",56.435993333333,-22.8048499999999,"Carcharhinus longimanus"
"1387",56.435993333333,-22.8048499999999,"Carcharhinus longimanus"
"1388",40.99,-22.8,"Carcharhinus longimanus"
"1389",36.285133333333,-22.7043,"Carcharhinus longimanus"
"1390",40.1599999999999,-22.67,"Carcharhinus longimanus"
"1391",37.1509,-21.771316666667,"Carcharhinus longimanus"
"1392",42.8383333333329,-21.6539,"Carcharhinus longimanus"
"1393",43.184533333333,-21.2682666666669,"Carcharhinus longimanus"
"1394",36.9892333333329,-21.1677666666669,"Carcharhinus longimanus"
"1395",36.9892333333329,-21.1677666666669,"Carcharhinus longimanus"
"1396",36.3521,-21.1173666666669,"Carcharhinus longimanus"
"1397",36.4192166666669,-21.0838833333329,"Carcharhinus longimanus"
"1398",36.4192166666669,-21.0838833333329,"Carcharhinus longimanus"
"1399",57.217966666667,-21.0504,"Carcharhinus longimanus"
"1400",57.067156666667,-21.016846666667,"Carcharhinus longimanus"
"1401",57.067156666667,-21.016846666667,"Carcharhinus longimanus"
"1402",57.486333333333,-20.536633333333,"Carcharhinus longimanus"
"1403",40.46,-20.3,"Carcharhinus longimanus"
"1404",42.586933333333,-20.285033333333,"Carcharhinus longimanus"
"1405",41.6037,-20.2013,"Carcharhinus longimanus"
"1406",41.6037,-20.2013,"Carcharhinus longimanus"
"1407",57.335393333333,-20.2012,"Carcharhinus longimanus"
"1408",57.8216366666669,-20.1509399999999,"Carcharhinus longimanus"
"1409",61.8383333333329,-19.7042,"Carcharhinus longimanus"
"1410",61.335393333333,-19.25158,"Carcharhinus longimanus"
"1411",61.335393333333,-19.25158,"Carcharhinus longimanus"
"1412",61.335393333333,-19.25158,"Carcharhinus longimanus"
"1413",61.335393333333,-19.25158,"Carcharhinus longimanus"
"1414",61.335393333333,-19.25158,"Carcharhinus longimanus"
"1415",56.9389333333329,-19.218016666667,"Carcharhinus longimanus"
"1416",56.9389333333329,-19.218016666667,"Carcharhinus longimanus"
"1417",56.9389333333329,-19.218016666667,"Carcharhinus longimanus"
"1418",56.9389333333329,-19.218016666667,"Carcharhinus longimanus"
"1419",56.9389333333329,-19.218016666667,"Carcharhinus longimanus"
"1420",56.9389333333329,-19.218016666667,"Carcharhinus longimanus"
"1421",56.9389333333329,-19.218016666667,"Carcharhinus longimanus"
"1422",41.4695666666669,-19.083933333333,"Carcharhinus longimanus"
"1423",40.0503,-18.9724966666669,"Carcharhinus longimanus"
"1424",107.134163333329,-18.536633333333,"Carcharhinus longimanus"
"1425",57.0335833333329,-18.2682666666669,"Carcharhinus longimanus"
"1426",57.0335833333329,-18.2682666666669,"Carcharhinus longimanus"
"1427",111.989243333329,-18.15095,"Carcharhinus longimanus"
"1428",111.989243333329,-18.15095,"Carcharhinus longimanus"
"1429",111.989243333329,-18.15095,"Carcharhinus longimanus"
"1430",113.10061,-18.10061,"Carcharhinus longimanus"
"1431",113.10061,-18.10061,"Carcharhinus longimanus"
"1432",113.10061,-18.10061,"Carcharhinus longimanus"
"1433",41.18347,-18.033472,"Carcharhinus longimanus"
"1434",112.88863333333,-17.8049,"Carcharhinus longimanus"
"1435",112.88863333333,-17.8049,"Carcharhinus longimanus"
"1436",107.57016666667,-17.670716666667,"Carcharhinus longimanus"
"1437",41.84,-17.67,"Carcharhinus longimanus"
"1438",40.519766666667,-17.5534,"Carcharhinus longimanus"
"1439",39,-17.5533299999999,"Carcharhinus longimanus"
"1440",108.18447333333,-17.486323333333,"Carcharhinus longimanus"
"1441",111.7546,-17.469546666667,"Carcharhinus longimanus"
"1442",113.01681666667,-17.436033333333,"Carcharhinus longimanus"
"1443",113.01681666667,-17.436033333333,"Carcharhinus longimanus"
"1444",113.486333333329,-17.436033333333,"Carcharhinus longimanus"
"1445",113.486333333329,-17.436033333333,"Carcharhinus longimanus"
"1446",113.486333333329,-17.436033333333,"Carcharhinus longimanus"
"1447",111.10062,-17.4191866666669,"Carcharhinus longimanus"
"1448",108.83839333333,-17.3856833333329,"Carcharhinus longimanus"
"1449",114.00008,-17.385633333333,"Carcharhinus longimanus"
"1450",114.00008,-17.385633333333,"Carcharhinus longimanus"
"1451",114.00008,-17.385633333333,"Carcharhinus longimanus"
"1452",113.704269999999,-17.3186666666669,"Carcharhinus longimanus"
"1453",113.704269999999,-17.3186666666669,"Carcharhinus longimanus"
"1454",113.704269999999,-17.3186666666669,"Carcharhinus longimanus"
"1455",113.704269999999,-17.3186666666669,"Carcharhinus longimanus"
"1456",113.704269999999,-17.3186666666669,"Carcharhinus longimanus"
"1457",113.8049,-17.134233333333,"Carcharhinus longimanus"
"1458",113.8049,-17.134233333333,"Carcharhinus longimanus"
"1459",113.8049,-17.134233333333,"Carcharhinus longimanus"
"1460",113.8049,-17.134233333333,"Carcharhinus longimanus"
"1461",113.8049,-17.134233333333,"Carcharhinus longimanus"
"1462",39.737753333333,-17.10066,"Carcharhinus longimanus"
"1463",113.151,-16.8048,"Carcharhinus longimanus"
"1464",113.151,-16.8048,"Carcharhinus longimanus"
"1465",113.151,-16.8048,"Carcharhinus longimanus"
"1466",113.151,-16.8048,"Carcharhinus longimanus"
"1467",113.151,-16.8048,"Carcharhinus longimanus"
"1468",113.151,-16.8048,"Carcharhinus longimanus"
"1469",114.8049,-16.737833333333,"Carcharhinus longimanus"
"1470",114.8049,-16.737833333333,"Carcharhinus longimanus"
"1471",114.8049,-16.737833333333,"Carcharhinus longimanus"
"1472",113.033563333329,-15.838333333333,"Carcharhinus longimanus"
"1473",113.033563333329,-15.838333333333,"Carcharhinus longimanus"
"1474",109.151,-15.60365,"Carcharhinus longimanus"
"1475",109.2013,-15.50309,"Carcharhinus longimanus"
"1476",57.570066666667,-15.503,"Carcharhinus longimanus"
"1477",57.570066666667,-15.503,"Carcharhinus longimanus"
"1478",42.771266666667,-15.368866666667,"Carcharhinus longimanus"
"1479",41.85513,-15.0168166666669,"Carcharhinus longimanus"
"1480",40.9892333333329,-15.00005,"Carcharhinus longimanus"
"1481",40.9892333333329,-15.00005,"Carcharhinus longimanus"
"1482",40.9892333333329,-15.00005,"Carcharhinus longimanus"
"1483",112.97251666667,-14.888663333333,"Carcharhinus longimanus"
"1484",112.97251666667,-14.888663333333,"Carcharhinus longimanus"
"1485",112.97251666667,-14.888663333333,"Carcharhinus longimanus"
"1486",45.1509,-14.687533333333,"Carcharhinus longimanus"
"1487",45.1509,-14.687533333333,"Carcharhinus longimanus"
"1488",46.519766666667,-14.637133333333,"Carcharhinus longimanus"
"1489",47,-14.3521,"Carcharhinus longimanus"
"1490",60.20125,-13.8552,"Carcharhinus longimanus"
"1491",110.486243333329,-13.85518,"Carcharhinus longimanus"
"1492",43.633472,-13.800139,"Carcharhinus longimanus"
"1493",43.633472,-13.800139,"Carcharhinus longimanus"
"1494",43.633472,-13.800139,"Carcharhinus longimanus"
"1495",43.633472,-13.800139,"Carcharhinus longimanus"
"1496",43.633472,-13.800139,"Carcharhinus longimanus"
"1497",43.633472,-13.800139,"Carcharhinus longimanus"
"1498",43.633472,-13.800139,"Carcharhinus longimanus"
"1499",47.28347,-13.366806,"Carcharhinus longimanus"
"1500",47.28347,-13.366806,"Carcharhinus longimanus"
"1501",47.28347,-13.366806,"Carcharhinus longimanus"
"1502",47.28347,-13.366806,"Carcharhinus longimanus"
"1503",47.28347,-13.366806,"Carcharhinus longimanus"
"1504",47.28347,-13.366806,"Carcharhinus longimanus"
"1505",47.28347,-13.366806,"Carcharhinus longimanus"
"1506",47.28347,-13.366806,"Carcharhinus longimanus"
"1507",47.28347,-13.366806,"Carcharhinus longimanus"
"1508",47.28347,-13.366806,"Carcharhinus longimanus"
"1509",47.28347,-13.366806,"Carcharhinus longimanus"
"1510",47.28347,-13.366806,"Carcharhinus longimanus"
"1511",47.28347,-13.366806,"Carcharhinus longimanus"
"1512",47.28347,-13.366806,"Carcharhinus longimanus"
"1513",47.28347,-13.366806,"Carcharhinus longimanus"
"1514",47.28347,-13.366806,"Carcharhinus longimanus"
"1515",47.28347,-13.366806,"Carcharhinus longimanus"
"1516",47.28347,-13.366806,"Carcharhinus longimanus"
"1517",47.28347,-13.366806,"Carcharhinus longimanus"
"1518",43.366802,-13.216805,"Carcharhinus longimanus"
"1519",43.366802,-13.216805,"Carcharhinus longimanus"
"1520",43.366802,-13.216805,"Carcharhinus longimanus"
"1521",43.366802,-13.216805,"Carcharhinus longimanus"
"1522",43.366802,-13.216805,"Carcharhinus longimanus"
"1523",43.366802,-13.216805,"Carcharhinus longimanus"
"1524",43.366802,-13.216805,"Carcharhinus longimanus"
"1525",43.366802,-13.216805,"Carcharhinus longimanus"
"1526",43.366802,-13.216805,"Carcharhinus longimanus"
"1527",43.366802,-13.216805,"Carcharhinus longimanus"
"1528",43.366802,-13.216805,"Carcharhinus longimanus"
"1529",43.366802,-13.216805,"Carcharhinus longimanus"
"1530",43.366802,-13.216805,"Carcharhinus longimanus"
"1531",43.366802,-13.216805,"Carcharhinus longimanus"
"1532",43.366802,-13.216805,"Carcharhinus longimanus"
"1533",43.366802,-13.216805,"Carcharhinus longimanus"
"1534",43.366802,-13.216805,"Carcharhinus longimanus"
"1535",43.366802,-13.216805,"Carcharhinus longimanus"
"1536",43.366802,-13.216805,"Carcharhinus longimanus"
"1537",43.366802,-13.216805,"Carcharhinus longimanus"
"1538",43.366802,-13.216805,"Carcharhinus longimanus"
"1539",43.366802,-13.216805,"Carcharhinus longimanus"
"1540",43.366802,-13.216805,"Carcharhinus longimanus"
"1541",43.366802,-13.216805,"Carcharhinus longimanus"
"1542",43.366802,-13.216805,"Carcharhinus longimanus"
"1543",43.366802,-13.216805,"Carcharhinus longimanus"
"1544",43.366802,-13.216805,"Carcharhinus longimanus"
"1545",43.366802,-13.216805,"Carcharhinus longimanus"
"1546",43.366802,-13.216805,"Carcharhinus longimanus"
"1547",43.366802,-13.216805,"Carcharhinus longimanus"
"1548",43.366802,-13.216805,"Carcharhinus longimanus"
"1549",40.721056666667,-13.15095,"Carcharhinus longimanus"
"1550",40.721056666667,-13.15095,"Carcharhinus longimanus"
"1551",101.36891666667,-13.1006,"Carcharhinus longimanus"
"1552",101.36891666667,-13.1006,"Carcharhinus longimanus"
"1553",70,-12.800139,"Carcharhinus longimanus"
"1554",70,-12.800139,"Carcharhinus longimanus"
"1555",70,-12.800139,"Carcharhinus longimanus"
"1556",107.2012,-12.7043,"Carcharhinus longimanus"
