"","id","decimalLongitude","decimalLatitude","lifestage","basisOfRecord","eventDate","institutionCode","collectionCode","catalogNumber","sex","datasetName","bibliographicCitation","phylum","order","family","genus","scientificName","originalScientificName","scientificNameAuthorship","obisID","resourceID","yearcollected","species","qc","aphiaID","speciesID","datasetID","geodeticDatum","modified","occurrenceID","occurrenceStatus","recordedBy","scientificNameID","specificEpithet","class","depth","minimumDepthInMeters","maximumDepthInMeters","references","locality","continent","coordinateUncertaintyInMeters","county","occurrenceRemarks","stateProvince","individualCount","eventID","identifiedBy","fieldNumber","otherCatalogNumbers","recordNumber","dynamicProperties","eventTime","dateIdentified"
"21",405196920,10.683333,57.733333,"Adult","Occurrence","2004-08-14 10:00:00","ICES","DOME-Biota","12205868","F","ICES contaminants and biological effects","ICES database on the marine environment, Copenhagen, Denmark. 2009; National Environmental Research Institute, Roskilde, Denmark","Mollusca","Neogastropoda","Buccinidae","Buccinum","Buccinum undatum","Buccinum undatum","Linnaeus, 1758",413540,1576,2004,"Buccinum undatum",1060633727,138878,413540,"IMIS:dasid:2159","EPSG:4326","2009-09-24 13:37:00","urn:catalog:ICES:DOME-Biota:12205868","present","NERI (National Environmental Research Institute)","urn:lsid:marinespecies.org:taxname:138878","undatum","Gastropoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",405196921,10.683333,57.733333,"Adult","Occurrence","2004-08-14 10:00:00","ICES","DOME-Biota","12205869","F","ICES contaminants and biological effects","ICES database on the marine environment, Copenhagen, Denmark. 2009; National Environmental Research Institute, Roskilde, Denmark","Mollusca","Neogastropoda","Buccinidae","Buccinum","Buccinum undatum","Buccinum undatum","Linnaeus, 1758",413540,1576,2004,"Buccinum undatum",1060633727,138878,413540,"IMIS:dasid:2159","EPSG:4326","2009-09-24 13:37:00","urn:catalog:ICES:DOME-Biota:12205869","present","NERI (National Environmental Research Institute)","urn:lsid:marinespecies.org:taxname:138878","undatum","Gastropoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",405196922,10.683333,57.733333,"Adult","Occurrence","2004-08-14 10:00:00","ICES","DOME-Biota","12205870","F","ICES contaminants and biological effects","ICES database on the marine environment, Copenhagen, Denmark. 2009; National Environmental Research Institute, Roskilde, Denmark","Mollusca","Neogastropoda","Buccinidae","Buccinum","Buccinum undatum","Buccinum undatum","Linnaeus, 1758",413540,1576,2004,"Buccinum undatum",1060633727,138878,413540,"IMIS:dasid:2159","EPSG:4326","2009-09-24 13:37:00","urn:catalog:ICES:DOME-Biota:12205870","present","NERI (National Environmental Research Institute)","urn:lsid:marinespecies.org:taxname:138878","undatum","Gastropoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",405196923,10.683333,57.733333,"Adult","Occurrence","2004-08-14 10:00:00","ICES","DOME-Biota","12205871","F","ICES contaminants and biological effects","ICES database on the marine environment, Copenhagen, Denmark. 2009; National Environmental Research Institute, Roskilde, Denmark","Mollusca","Neogastropoda","Buccinidae","Buccinum","Buccinum undatum","Buccinum undatum","Linnaeus, 1758",413540,1576,2004,"Buccinum undatum",1060633727,138878,413540,"IMIS:dasid:2159","EPSG:4326","2009-09-24 13:37:00","urn:catalog:ICES:DOME-Biota:12205871","present","NERI (National Environmental Research Institute)","urn:lsid:marinespecies.org:taxname:138878","undatum","Gastropoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",405196924,10.683333,57.733333,"Adult","Occurrence","2004-08-14 10:00:00","ICES","DOME-Biota","12205872","F","ICES contaminants and biological effects","ICES database on the marine environment, Copenhagen, Denmark. 2009; National Environmental Research Institute, Roskilde, Denmark","Mollusca","Neogastropoda","Buccinidae","Buccinum","Buccinum undatum","Buccinum undatum","Linnaeus, 1758",413540,1576,2004,"Buccinum undatum",1060633727,138878,413540,"IMIS:dasid:2159","EPSG:4326","2009-09-24 13:37:00","urn:catalog:ICES:DOME-Biota:12205872","present","NERI (National Environmental Research Institute)","urn:lsid:marinespecies.org:taxname:138878","undatum","Gastropoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",405196925,10.683333,57.733333,"Adult","Occurrence","2004-08-14 10:00:00","ICES","DOME-Biota","12205873","F","ICES contaminants and biological effects","ICES database on the marine environment, Copenhagen, Denmark. 2009; National Environmental Research Institute, Roskilde, Denmark","Mollusca","Neogastropoda","Buccinidae","Buccinum","Buccinum undatum","Buccinum undatum","Linnaeus, 1758",413540,1576,2004,"Buccinum undatum",1060633727,138878,413540,"IMIS:dasid:2159","EPSG:4326","2009-09-24 13:37:00","urn:catalog:ICES:DOME-Biota:12205873","present","NERI (National Environmental Research Institute)","urn:lsid:marinespecies.org:taxname:138878","undatum","Gastropoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",405196926,10.683333,57.733333,"Adult","Occurrence","2004-08-14 10:00:00","ICES","DOME-Biota","12205874","F","ICES contaminants and biological effects","ICES database on the marine environment, Copenhagen, Denmark. 2009; National Environmental Research Institute, Roskilde, Denmark","Mollusca","Neogastropoda","Buccinidae","Buccinum","Buccinum undatum","Buccinum undatum","Linnaeus, 1758",413540,1576,2004,"Buccinum undatum",1060633727,138878,413540,"IMIS:dasid:2159","EPSG:4326","2009-09-24 13:37:00","urn:catalog:ICES:DOME-Biota:12205874","present","NERI (National Environmental Research Institute)","urn:lsid:marinespecies.org:taxname:138878","undatum","Gastropoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",405196927,10.683333,57.733333,"Adult","Occurrence","2004-08-14 10:00:00","ICES","DOME-Biota","12205875","F","ICES contaminants and biological effects","ICES database on the marine environment, Copenhagen, Denmark. 2009; National Environmental Research Institute, Roskilde, Denmark","Mollusca","Neogastropoda","Buccinidae","Buccinum","Buccinum undatum","Buccinum undatum","Linnaeus, 1758",413540,1576,2004,"Buccinum undatum",1060633727,138878,413540,"IMIS:dasid:2159","EPSG:4326","2009-09-24 13:37:00","urn:catalog:ICES:DOME-Biota:12205875","present","NERI (National Environmental Research Institute)","urn:lsid:marinespecies.org:taxname:138878","undatum","Gastropoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",405203569,10.683333,57.733333,"Adult","Occurrence","2004-08-14 10:00:00","ICES","DOME-Biota","12205882","F","ICES contaminants and biological effects","ICES database on the marine environment, Copenhagen, Denmark. 2009; National Environmental Research Institute, Roskilde, Denmark","Mollusca","Neogastropoda","Buccinidae","Buccinum","Buccinum undatum","Buccinum undatum","Linnaeus, 1758",413540,1576,2004,"Buccinum undatum",1060633727,138878,413540,"IMIS:dasid:2159","EPSG:4326","2009-09-24 13:37:00","urn:catalog:ICES:DOME-Biota:12205882","present","NERI (National Environmental Research Institute)","urn:lsid:marinespecies.org:taxname:138878","undatum","Gastropoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",405203654,10.683333,57.733333,"Adult","Occurrence","2004-08-14 10:00:00","ICES","DOME-Biota","12205881","F","ICES contaminants and biological effects","ICES database on the marine environment, Copenhagen, Denmark. 2009; National Environmental Research Institute, Roskilde, Denmark","Mollusca","Neogastropoda","Buccinidae","Buccinum","Buccinum undatum","Buccinum undatum","Linnaeus, 1758",413540,1576,2004,"Buccinum undatum",1060633727,138878,413540,"IMIS:dasid:2159","EPSG:4326","2009-09-24 13:37:00","urn:catalog:ICES:DOME-Biota:12205881","present","NERI (National Environmental Research Institute)","urn:lsid:marinespecies.org:taxname:138878","undatum","Gastropoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",405203676,10.683333,57.733333,"Adult","Occurrence","2004-08-14 10:00:00","ICES","DOME-Biota","12205883","F","ICES contaminants and biological effects","ICES database on the marine environment, Copenhagen, Denmark. 2009; National Environmental Research Institute, Roskilde, Denmark","Mollusca","Neogastropoda","Buccinidae","Buccinum","Buccinum undatum","Buccinum undatum","Linnaeus, 1758",413540,1576,2004,"Buccinum undatum",1060633727,138878,413540,"IMIS:dasid:2159","EPSG:4326","2009-09-24 13:37:00","urn:catalog:ICES:DOME-Biota:12205883","present","NERI (National Environmental Research Institute)","urn:lsid:marinespecies.org:taxname:138878","undatum","Gastropoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
