no,fraction,system
         1   0.2500000E+02         1
         2   0.2500000E+02         1
         3   0.2500000E+02         1
         4   0.2500000E+02         1
         5   0.2500000E+02         1
         6   0.2500000E+02         1
         7   0.2500000E+02         1
         8   0.2500000E+02         1
         9   0.2500000E+02         1
        10   0.2500000E+02         1
        11   0.2500000E+02         1
        12   0.2500000E+02         1
        13   0.2500000E+02         1
        14   0.2500000E+02         1
        15   0.2500000E+02         1
        16   0.2500000E+02         1
        17   0.2500000E+02         1
        18   0.2500000E+02         1
        19   0.2500000E+02         1
        20   0.2500000E+02         1
        21   0.2500000E+02         1
        22   0.2500000E+02         1
        23   0.2500000E+02         1
        24   0.2500000E+02         1
        25   0.2500000E+02         1
        26   0.2500000E+02         1
        27   0.2500000E+02         1
        28   0.2500000E+02         1
        29   0.2500000E+02         1
        30   0.2500000E+02         1
        31   0.2500000E+02         1
        32   0.2500000E+02         1
        33   0.2500000E+02         1
        34   0.2500000E+02         1
        35   0.2500000E+02         1
        36   0.2500000E+02         1
        37   0.2500000E+02         1
        38   0.2500000E+02         1
        39   0.2500000E+02         1
        40   0.2500000E+02         1
        41   0.2500000E+02         1
        42   0.2500000E+02         1
        43   0.2500000E+02         1
        44   0.2500000E+02         1
        45   0.2500000E+02         1
        46   0.2500000E+02         1
        47   0.2500000E+02         1
        48   0.2500000E+02         1
        49   0.2500000E+02         1
        50   0.2500000E+02         1
        51   0.2500000E+02         1
        52   0.2500000E+02         1
        53   0.2500000E+02         1
        54   0.2500000E+02         1
        55   0.2500000E+02         1
        56   0.2500000E+02         1
        57   0.2500000E+02         1
        58   0.2500000E+02         1
        59   0.2500000E+02         1
        60   0.2500000E+02         1
        61   0.2500000E+02         1
        62   0.2500000E+02         1
        63   0.2500000E+02         1
        64   0.2500000E+02         1
        65   0.2500000E+02         1
        66   0.2500000E+02         1
        67   0.2500000E+02         1
        68   0.2500000E+02         1
        69   0.2500000E+02         1
        70   0.2500000E+02         1
        71   0.2500000E+02         1
        72   0.2500000E+02         1
        73   0.2500000E+02         1
        74   0.2500000E+02         1
        75   0.2500000E+02         1
        76   0.2500000E+02         1
        77   0.2500000E+02         1
        78   0.2500000E+02         1
        79   0.2500000E+02         1
        80   0.2500000E+02         1
        81   0.2500000E+02         1
        82   0.2500000E+02         1
        83   0.2500000E+02         1
        84   0.2500000E+02         1
        85   0.2500000E+02         1
        86   0.2500000E+02         1
        87   0.2500000E+02         1
        88   0.2500000E+02         1
        89   0.2500000E+02         1
        90   0.2500000E+02         1
        91   0.2500000E+02         1
        92   0.2500000E+02         1
        93   0.2500000E+02         1
        94   0.2500000E+02         1
        95   0.2500000E+02         1
        96   0.2500000E+02         1
        97   0.2500000E+02         1
        98   0.2500000E+02         1
        99   0.2500000E+02         1
       100   0.2500000E+02         1
       101   0.2500000E+02         1
       102   0.2500000E+02         1
       103   0.2500000E+02         1
       104   0.2500000E+02         1
       105   0.2500000E+02         1
       106   0.2500000E+02         1
       107   0.2500000E+02         1
       108   0.2500000E+02         1
       109   0.2500000E+02         1
       110   0.2500000E+02         1
       111   0.2500000E+02         1
       112   0.2500000E+02         1
       113   0.2500000E+02         1
       114   0.2500000E+02         1
       115   0.2500000E+02         1
       116   0.2500000E+02         1
       117   0.2500000E+02         1
       118   0.2500000E+02         1
       119   0.2500000E+02         1
       120   0.2500000E+02         1
       121   0.2500000E+02         1
       122   0.2500000E+02         1
       123   0.2500000E+02         1
       124   0.2500000E+02         1
       125   0.2500000E+02         1
       126   0.2500000E+02         1
       127   0.2500000E+02         1
       128   0.2500000E+02         1
       129   0.2500000E+02         1
       130   0.2500000E+02         1
       131   0.2500000E+02         1
       132   0.2500000E+02         1
       133   0.2500000E+02         1
       134   0.2500000E+02         1
       135   0.2500000E+02         1
       136   0.2500000E+02         1
       137   0.2500000E+02         1
       138   0.2500000E+02         1
       139   0.2500000E+02         1
       140   0.2500000E+02         1
       141   0.2500000E+02         1
       142   0.2500000E+02         1
       143   0.2500000E+02         1
       144   0.2500000E+02         1
       145   0.2500000E+02         1
       146   0.2500000E+02         1
       147   0.2500000E+02         1
       148   0.2500000E+02         1
       149   0.2500000E+02         1
       150   0.2500000E+02         1
       151   0.2500000E+02         1
       152   0.2500000E+02         1
       153   0.2500000E+02         1
       154   0.2500000E+02         1
       155   0.2500000E+02         1
       156   0.2500000E+02         1
       157   0.2500000E+02         1
       158   0.2500000E+02         1
       159   0.2500000E+02         1
       160   0.2500000E+02         1
       161   0.2500000E+02         1
       162   0.2500000E+02         1
       163   0.2500000E+02         1
       164   0.2500000E+02         1
       165   0.2500000E+02         1
       166   0.2500000E+02         1
       167   0.2500000E+02         1
       168   0.2500000E+02         1
       169   0.2500000E+02         1
       170   0.2500000E+02         1
       171   0.2500000E+02         1
       172   0.2500000E+02         1
       173   0.2500000E+02         1
       174   0.2500000E+02         1
       175   0.2500000E+02         1
       176   0.2500000E+02         1
       177   0.2500000E+02         1
       178   0.2500000E+02         1
       179   0.2500000E+02         1
       180   0.2500000E+02         1
       181   0.2500000E+02         1
       182   0.2500000E+02         1
       183   0.2500000E+02         1
       184   0.2500000E+02         1
       185   0.2500000E+02         1
       186   0.2500000E+02         1
       187   0.2500000E+02         1
       188   0.2500000E+02         1
       189   0.2500000E+02         1
       190   0.2500000E+02         1
       191   0.2500000E+02         1
       192   0.2500000E+02         1
       193   0.2500000E+02         1
       194   0.2500000E+02         1
       195   0.2500000E+02         1
       196   0.2500000E+02         1
       197   0.2500000E+02         1
       198   0.2500000E+02         1
       199   0.2500000E+02         1
       200   0.2500000E+02         1
       201   0.2500000E+02         1
       202   0.2500000E+02         1
       203   0.2500000E+02         1
       204   0.2500000E+02         1
       205   0.2500000E+02         1
       206   0.2500000E+02         1
       207   0.2500000E+02         1
       208   0.2500000E+02         1
       209   0.2500000E+02         1
       210   0.2500000E+02         1
       211   0.2500000E+02         1
       212   0.2500000E+02         1
       213   0.2500000E+02         1
       214   0.2500000E+02         1
       215   0.2500000E+02         1
       216   0.2500000E+02         1
       217   0.2500000E+02         1
       218   0.2500000E+02         1
       219   0.2500000E+02         1
       220   0.2500000E+02         1
       221   0.2500000E+02         1
       222   0.2500000E+02         1
       223   0.2500000E+02         1
       224   0.2500000E+02         1
       225   0.2500000E+02         1
       226   0.2500000E+02         1
       227   0.2500000E+02         1
       228   0.2500000E+02         1
       229   0.2500000E+02         1
       230   0.2500000E+02         1
       231   0.2500000E+02         1
       232   0.2500000E+02         1
       233   0.2500000E+02         1
       234   0.2500000E+02         1
       235   0.2500000E+02         1
       236   0.2500000E+02         1
       237   0.2500000E+02         1
       238   0.2500000E+02         1
       239   0.2500000E+02         1
       240   0.2500000E+02         1
       241   0.2500000E+02         1
       242   0.2500000E+02         1
       243   0.2500000E+02         1
       244   0.2500000E+02         1
       245   0.2500000E+02         1
       246   0.2500000E+02         1
       247   0.2500000E+02         1
       248   0.2500000E+02         1
       249   0.2500000E+02         1
       250   0.2500000E+02         1
       251   0.2500000E+02         1
       252   0.2500000E+02         1
       253   0.2500000E+02         1
       254   0.2500000E+02         1
       255   0.2500000E+02         1
       256   0.2500000E+02         1
       257   0.2500000E+02         1
       258   0.2500000E+02         1
       259   0.2500000E+02         1
       260   0.2500000E+02         1
       261   0.2500000E+02         1
       262   0.2500000E+02         1
       263   0.2500000E+02         1
       264   0.2500000E+02         1
       265   0.2500000E+02         1
       266   0.2500000E+02         1
       267   0.2500000E+02         1
       268   0.2500000E+02         1
       269   0.2500000E+02         1
       270   0.2500000E+02         1
       271   0.2500000E+02         1
       272   0.2500000E+02         1
       273   0.2500000E+02         1
       274   0.2500000E+02         1
       275   0.2500000E+02         1
       276   0.2500000E+02         1
       277   0.2500000E+02         1
