% MOP_ID         ID             X              Y              RASTERVALU
           4633             32     191484.450    3818221.628         17.055
           4633             32     191484.365    3818224.627         16.625
           4633             32     191484.280    3818227.626         16.269
           4633             32     191484.195    3818230.624         16.165
           4633             32     191484.111    3818233.623         16.228
           4633             32     191484.026    3818236.622         16.343
           4633             32     191483.941    3818239.621         16.535
           4633             32     191483.856    3818242.620         16.774
           4633             32     191483.771    3818245.618         16.839
           4633             32     191483.687    3818248.617         16.808
           4633             32     191483.602    3818251.616         16.755
           4633             32     191483.517    3818254.615         16.711
           4633             32     191483.432    3818257.614         16.686
           4633             32     191483.347    3818260.612         16.680
           4633             32     191483.263    3818263.611         16.692
           4633             32     191483.178    3818266.610         16.736
           4633             32     191483.093    3818269.609         16.738
           4633             32     191483.008    3818272.608         16.733
           4633             32     191482.923    3818275.606         16.752
           4633             32     191482.839    3818278.605         16.989
           4633             32     191482.754    3818281.604         17.170
           4633             32     191482.669    3818284.603         17.276
           4633             32     191482.584    3818287.602         17.259
           4633             32     191482.499    3818290.600         17.218
           4633             32     191482.415    3818293.599         17.219
           4633             32     191482.330    3818296.598         17.259
           4633             32     191482.245    3818299.597         17.383
           4633             32     191482.160    3818302.596         17.488
           4633             32     191482.075    3818305.594         17.566
           4633             32     191481.991    3818308.593         17.729
           4633             32     191481.906    3818311.592         17.814
           4633             32     191481.821    3818314.591         17.906
           4633             32     191481.736    3818317.590         17.879
           4633             32     191481.651    3818320.588         17.848
           4633             32     191481.567    3818323.587         17.904
           4633             32     191481.482    3818326.586         17.891
           4633             32     191481.397    3818329.585         17.947
           4633             32     191481.312    3818332.584         18.072
           4633             32     191481.227    3818335.582         18.166
           4633             32     191481.143    3818338.581         18.214
           4633             32     191481.058    3818341.580         18.246
           4633             32     191480.973    3818344.579         18.254
           4633             32     191480.888    3818347.578         18.345
           4633             32     191480.803    3818350.576         18.417
           4633             32     191480.719    3818353.575         18.520
           4633             32     191480.634    3818356.574         18.601
           4633             32     191480.549    3818359.573         18.594
           4633             32     191480.464    3818362.572         18.624
           4633             32     191480.379    3818365.570         18.580
           4633             32     191480.295    3818368.569         18.578
           4633             32     191480.210    3818371.568         18.518
           4633             32     191480.125    3818374.567         18.527
           4633             32     191480.040    3818377.566         18.612
           4633             32     191479.955    3818380.564         18.627
           4633             32     191479.871    3818383.563         18.618
           4633             32     191479.786    3818386.562         18.667
           4633             32     191479.701    3818389.561         18.739
           4633             32     191479.616    3818392.560         18.877
           4633             32     191479.531    3818395.558         18.889
           4633             32     191479.447    3818398.557         18.906
           4633             32     191479.362    3818401.556         18.930
           4633             32     191479.277    3818404.555         18.912
           4633             32     191479.192    3818407.554         18.898
           4633             32     191479.107    3818410.552         18.977
           4633             32     191479.023    3818413.551         19.075
           4633             32     191478.938    3818416.550         19.047
           4633             32     191478.853    3818419.549         19.096
           4633             32     191478.768    3818422.548         19.218
           4633             32     191478.684    3818425.546         19.277
           4633             32     191478.599    3818428.545         19.380
           4633             32     191478.514    3818431.544         19.415
           4633             32     191478.429    3818434.543         19.488
           4633             32     191478.344    3818437.542         19.525
           4633             32     191478.260    3818440.541         19.550
           4633             32     191478.175    3818443.539         19.591
           4633             32     191478.090    3818446.538         19.658
           4633             32     191478.005    3818449.537         19.789
           4633             32     191477.920    3818452.536         19.920
           4633             32     191477.836    3818455.535         20.046
           4633             32     191477.751    3818458.533         20.188
           4633             32     191477.666    3818461.532         20.333
           4633             32     191477.581    3818464.531         20.469
           4633             32     191477.496    3818467.530         20.553
           4633             32     191477.412    3818470.529         20.579
           4633             32     191477.327    3818473.527         20.554
           4633             32     191477.242    3818476.526         20.517
           4633             32     191477.157    3818479.525         20.486
           4633             32     191477.072    3818482.524         20.435
           4633             32     191476.988    3818485.523         20.313
           4633             32     191476.903    3818488.521         20.109
           4634             33     191413.479    3817483.976        -10.022
           4634             33     191413.343    3817486.973         -9.947
           4634             33     191413.206    3817489.970         -9.876
           4634             33     191413.070    3817492.967         -9.807
           4634             33     191412.934    3817495.964         -9.737
           4634             33     191412.798    3817498.961         -9.666
           4634             33     191412.661    3817501.957         -9.596
           4634             33     191412.525    3817504.954         -9.530
           4634             33     191412.389    3817507.951         -9.473
           4634             33     191412.253    3817510.948         -9.420
           4634             33     191412.116    3817513.945         -9.366
           4634             33     191411.980    3817516.942         -9.311
           4634             33     191411.844    3817519.939         -9.254
           4634             33     191411.707    3817522.936         -9.196
           4634             33     191411.571    3817525.933         -9.138
           4634             33     191411.435    3817528.930         -9.081
           4634             33     191411.299    3817531.926         -9.023
           4634             33     191411.162    3817534.923         -8.969
           4634             33     191411.026    3817537.920         -8.921
           4634             33     191410.890    3817540.917         -8.873
           4634             33     191410.754    3817543.914         -8.821
           4634             33     191410.617    3817546.911         -8.766
           4634             33     191410.481    3817549.908         -8.713
           4634             33     191410.345    3817552.905         -8.660
           4634             33     191410.209    3817555.902         -8.605
           4634             33     191410.072    3817558.899         -8.550
           4634             33     191409.936    3817561.895         -8.492
           4634             33     191409.800    3817564.892         -8.432
           4634             33     191409.663    3817567.889         -8.370
           4634             33     191409.527    3817570.886         -8.311
           4634             33     191409.391    3817573.883         -8.282
           4634             33     191409.255    3817576.880         -8.291
           4634             33     191409.118    3817579.877         -8.289
           4634             33     191408.982    3817582.874         -8.247
           4634             33     191408.846    3817585.871         -8.162
           4634             33     191408.710    3817588.868         -8.078
           4634             33     191408.573    3817591.865         -8.007
           4634             33     191408.437    3817594.861         -7.931
           4634             33     191408.301    3817597.858         -7.844
           4634             33     191408.164    3817600.855         -7.771
           4634             33     191408.028    3817603.852         -7.737
           4634             33     191407.892    3817606.849         -7.735
           4634             33     191407.756    3817609.846         -7.721
           4634             33     191407.619    3817612.843         -7.672
           4634             33     191407.483    3817615.840         -7.592
           4634             33     191407.347    3817618.837         -7.513
           4634             33     191407.211    3817621.834         -7.424
           4634             33     191407.074    3817624.830         -7.319
           4634             33     191406.938    3817627.827         -7.214
           4634             33     191406.802    3817630.824         -7.106
           4634             33     191406.665    3817633.821         -6.990
           4634             33     191406.529    3817636.818         -6.869
           4634             33     191406.393    3817639.815         -6.747
           4634             33     191406.257    3817642.812         -6.626
           4634             33     191406.120    3817645.809         -6.505
           4634             33     191405.984    3817648.806         -6.387
           4634             33     191405.848    3817651.803         -6.275
           4634             33     191405.712    3817654.800         -6.167
           4634             33     191405.575    3817657.796         -6.060
           4634             33     191405.439    3817660.793         -5.965
           4634             33     191405.303    3817663.790         -5.884
           4634             33     191405.166    3817666.787         -5.801
           4634             33     191405.030    3817669.784         -5.733
           4634             33     191404.894    3817672.781         -5.702
           4634             33     191404.758    3817675.778         -5.692
           4634             33     191404.621    3817678.775         -5.669
           4634             33     191404.485    3817681.772         -5.595
           4634             33     191404.349    3817684.769         -5.496
           4634             33     191404.213    3817687.765         -5.392
           4634             33     191404.076    3817690.762         -5.293
           4634             33     191403.940    3817693.759         -5.194
           4634             33     191403.804    3817696.756         -5.092
           4634             33     191403.668    3817699.753         -5.006
           4634             33     191403.531    3817702.750         -4.938
           4634             33     191403.395    3817705.747         -4.869
           4634             33     191403.259    3817708.744         -4.802
           4634             33     191403.122    3817711.741         -4.738
           4634             33     191402.986    3817714.738         -4.674
           4634             33     191402.850    3817717.734         -4.610
           4634             33     191402.714    3817720.731         -4.543
           4634             33     191402.577    3817723.728         -4.477
           4634             33     191402.441    3817726.725         -4.428
           4634             33     191402.305    3817729.722         -4.413
           4634             33     191402.169    3817732.719         -4.412
           4634             33     191402.032    3817735.716         -4.401
           4634             33     191401.896    3817738.713         -4.356
           4634             33     191401.760    3817741.710         -4.284
           4634             33     191401.623    3817744.707         -4.210
           4634             33     191401.487    3817747.703         -4.138
           4634             33     191401.351    3817750.700         -4.072
           4634             33     191401.215    3817753.697         -4.013
           4634             33     191401.078    3817756.694         -3.960
           4634             33     191400.942    3817759.691         -3.920
           4634             33     191400.806    3817762.688         -3.880
           4634             33     191400.670    3817765.685         -3.841
           4634             33     191400.533    3817768.682         -3.807
           4634             33     191400.397    3817771.679         -3.777
           4634             33     191400.261    3817774.676         -3.750
           4634             33     191400.124    3817777.673         -3.702
           4634             33     191399.988    3817780.669         -3.638
           4634             33     191399.852    3817783.666         -3.571
           4634             33     191399.716    3817786.663         -3.500
           4634             33     191399.579    3817789.660         -3.431
           4634             33     191399.443    3817792.657         -3.359
           4634             33     191399.307    3817795.654         -3.287
           4634             33     191399.171    3817798.651         -3.222
           4634             33     191399.034    3817801.648         -3.158
           4634             33     191398.898    3817804.645         -3.099
           4634             33     191398.762    3817807.642         -3.049
           4634             33     191398.626    3817810.638         -2.999
           4634             33     191398.489    3817813.635         -2.949
           4634             33     191398.353    3817816.632         -2.900
           4634             33     191398.217    3817819.629         -2.849
           4634             33     191398.080    3817822.626         -2.798
           4634             33     191397.944    3817825.623         -2.743
           4634             33     191397.808    3817828.620         -2.687
           4634             33     191397.672    3817831.617         -2.631
           4634             33     191397.535    3817834.614         -2.578
           4634             33     191397.399    3817837.611         -2.524
           4634             33     191397.263    3817840.608         -2.470
           4634             33     191397.127    3817843.604         -2.429
           4634             33     191396.990    3817846.601         -2.414
           4634             33     191396.854    3817849.598         -2.400
           4634             33     191396.718    3817852.595         -2.377
           4634             33     191396.581    3817855.592         -2.338
           4634             33     191396.445    3817858.589         -2.302
           4634             33     191396.309    3817861.586         -2.262
           4634             33     191396.173    3817864.583         -2.206
           4634             33     191396.036    3817867.580         -2.144
           4634             33     191395.900    3817870.577         -2.080
           4634             33     191395.764    3817873.573         -2.012
           4634             33     191395.628    3817876.570         -1.945
           4634             33     191395.491    3817879.567         -1.906
           4634             33     191395.355    3817882.564         -1.901
           4634             33     191395.219    3817885.561         -1.901
           4634             33     191395.082    3817888.558         -1.876
           4634             33     191394.946    3817891.555         -1.803
           4634             33     191394.810    3817894.552         -1.728
           4634             33     191394.674    3817897.549         -1.652
           4634             33     191394.537    3817900.546         -1.577
           4634             33     191394.401    3817903.542         -1.512
           4634             33     191394.265    3817906.539         -1.449
           4634             33     191394.129    3817909.536         -1.385
           4634             33     191393.992    3817912.533         -1.318
           4634             33     191393.856    3817915.530         -1.251
           4634             33     191393.720    3817918.527         -1.187
           4634             33     191393.583    3817921.524         -1.122
           4634             33     191393.447    3817924.521         -1.057
           4634             33     191393.311    3817927.518         -0.991
           4634             33     191393.175    3817930.515         -0.928
           4634             33     191393.038    3817933.512         -0.867
           4634             33     191392.902    3817936.508         -0.803
           4634             33     191392.766    3817939.505         -0.741
           4634             33     191392.630    3817942.502         -0.688
           4634             33     191392.493    3817945.499         -0.631
           4634             33     191392.357    3817948.496         -0.574
           4634             33     191392.221    3817951.493         -0.529
           4634             33     191392.085    3817954.490         -0.495
           4634             33     191391.948    3817957.487         -0.462
           4634             33     191391.812    3817960.484         -0.416
           4634             33     191391.676    3817963.481         -0.359
           4634             33     191391.539    3817966.477         -0.297
           4634             33     191391.403    3817969.474         -0.213
           4634             33     191391.267    3817972.471         -0.103
           4634             33     191391.131    3817975.468          0.008
           4634             33     191390.994    3817978.465          0.261
           4634             33     191390.858    3817981.462          0.789
           4634             33     191390.722    3817984.459          0.889
           4634             33     191390.586    3817987.456          1.042
           4634             33     191390.449    3817990.453          1.192
           4634             33     191390.313    3817993.450          1.422
           4634             33     191390.177    3817996.446          1.650
           4634             33     191390.040    3817999.443          1.906
           4634             33     191389.904    3818002.440          2.189
           4634             33     191389.768    3818005.437          2.417
           4634             33     191389.632    3818008.434          2.538
           4634             33     191389.495    3818011.431          3.031
           4634             33     191389.359    3818014.428          5.055
           4634             33     191389.223    3818017.425         11.477
           4634             33     191389.086    3818020.422         20.083
           4634             33     191388.950    3818023.419         21.999
           4634             33     191388.814    3818026.416         21.503
           4634             33     191388.678    3818029.412         22.344
           4634             33     191388.541    3818032.409         22.473
           4634             33     191388.405    3818035.406         23.784
           4634             33     191388.269    3818038.403         24.913
           4634             33     191388.133    3818041.400         25.086
           4634             33     191387.996    3818044.397         25.277
           4634             33     191387.860    3818047.394         25.406
           4634             33     191387.724    3818050.391         25.590
           4634             33     191387.587    3818053.388         25.652
           4634             33     191387.451    3818056.385         25.606
           4634             33     191387.315    3818059.381         25.727
           4634             33     191387.179    3818062.378         25.758
           4634             33     191387.042    3818065.375         25.768
           4634             33     191386.906    3818068.372         25.876
           4634             33     191386.770    3818071.369         25.914
           4634             33     191386.634    3818074.366         25.921
           4634             33     191386.497    3818077.363         25.953
           4634             33     191386.361    3818080.360         26.034
           4634             33     191386.225    3818083.357         26.016
           4634             33     191386.088    3818086.354         26.022
           4634             33     191385.952    3818089.350         25.983
           4634             33     191385.816    3818092.347         25.840
           4634             33     191385.680    3818095.344         25.642
           4634             33     191385.543    3818098.341         25.454
           4634             33     191385.407    3818101.338         25.554
           4634             33     191385.271    3818104.335         25.499
           4634             33     191385.134    3818107.332         25.149
           4634             33     191384.998    3818110.329         24.857
           4634             33     191384.862    3818113.326         24.510
           4634             33     191384.726    3818116.323         24.234
           4634             33     191384.589    3818119.320         23.960
           4634             33     191384.453    3818122.316         23.691
           4634             33     191384.317    3818125.313         23.362
           4634             33     191384.181    3818128.310         23.042
           4634             33     191384.044    3818131.307         22.791
           4634             33     191383.908    3818134.304         22.486
           4634             33     191383.772    3818137.301         22.193
           4634             33     191383.635    3818140.298         21.985
           4634             33     191383.499    3818143.295         21.973
           4634             33     191383.363    3818146.292         21.969
           4634             33     191383.227    3818149.289         21.983
           4634             33     191383.090    3818152.285         21.575
           4634             33     191382.954    3818155.282         21.421
           4634             33     191382.818    3818158.279         21.222
           4634             33     191382.681    3818161.276         21.006
           4634             33     191382.545    3818164.273         20.989
           4634             33     191382.409    3818167.270         20.395
           4634             33     191382.273    3818170.267         19.206
           4634             33     191382.136    3818173.264         17.453
           4634             33     191382.000    3818176.261         16.123
           4634             33     191381.864    3818179.258         16.149
           4634             33     191381.728    3818182.254         17.111
           4634             33     191381.591    3818185.251         19.108
           4634             33     191381.455    3818188.248         20.072
           4634             33     191381.319    3818191.245         20.483
           4634             33     191381.182    3818194.242         20.533
           4634             33     191381.046    3818197.239         20.144
           4634             33     191380.910    3818200.236         20.298
           4634             33     191380.774    3818203.233         21.610
           4634             33     191380.637    3818206.230         22.687
           4634             33     191380.501    3818209.227         23.315
           4634             33     191380.365    3818212.224         23.550
           4634             33     191380.229    3818215.220         24.085
           4634             33     191380.092    3818218.217         24.323
           4634             33     191379.956    3818221.214         24.963
           4634             33     191379.820    3818224.211         25.659
           4634             33     191379.683    3818227.208         26.399
           4634             33     191379.547    3818230.205         26.203
           4634             33     191379.411    3818233.202         26.458
           4634             33     191379.275    3818236.199         27.131
           4634             33     191379.138    3818239.196         27.966
           4634             33     191379.002    3818242.193         28.171
           4634             33     191378.866    3818245.189         28.197
           4634             33     191378.729    3818248.186         28.239
           4634             33     191378.593    3818251.183         28.388
           4634             33     191378.457    3818254.180         28.430
           4634             33     191378.321    3818257.177         28.531
           4634             33     191378.184    3818260.174         28.419
           4634             33     191378.048    3818263.171         28.461
           4634             33     191377.912    3818266.168         28.436
           4634             33     191377.776    3818269.165         28.483
           4634             33     191377.639    3818272.162         28.668
           4634             33     191377.503    3818275.158         28.682
           4634             33     191377.367    3818278.155         28.818
           4634             33     191377.230    3818281.152         28.989
           4634             33     191377.094    3818284.149         29.162
           4634             33     191376.958    3818287.146         29.397
           4634             33     191376.822    3818290.143         29.586
           4634             33     191376.685    3818293.140         29.648
           4634             33     191376.549    3818296.137         29.759
           4634             33     191376.413    3818299.134         29.993
           4634             33     191376.276    3818302.131         30.264
           4634             33     191376.140    3818305.128         30.422
           4634             33     191376.004    3818308.124         30.525
           4634             33     191375.868    3818311.121         30.735
           4634             33     191375.731    3818314.118         30.983
           4634             33     191375.595    3818317.115         31.233
           4634             33     191375.459    3818320.112         31.436
           4634             33     191375.323    3818323.109         31.491
           4634             33     191375.186    3818326.106         31.600
           4634             33     191375.050    3818329.103         31.633
           4634             33     191374.914    3818332.100         31.676
           4634             33     191374.777    3818335.097         31.673
           4634             33     191374.641    3818338.093         31.761
           4634             33     191374.505    3818341.090         31.757
           4634             33     191374.369    3818344.087         31.682
           4634             33     191374.232    3818347.084         31.602
           4634             33     191374.096    3818350.081         31.528
           4634             33     191373.960    3818353.078         31.322
           4634             33     191373.823    3818356.075         30.883
           4634             33     191373.687    3818359.072         29.305
           4634             33     191373.551    3818362.069         29.150
           4634             33     191373.415    3818365.066         29.424
           4634             33     191373.278    3818368.062         29.688
           4634             33     191373.142    3818371.059         29.779
           4634             33     191373.006    3818374.056         29.299
           4634             33     191372.870    3818377.053         28.340
           4634             33     191372.733    3818380.050         27.409
           4634             33     191372.597    3818383.047         26.712
           4634             33     191372.461    3818386.044         26.069
           4634             33     191372.324    3818389.041         25.510
           4634             33     191372.188    3818392.038         24.973
           4634             33     191372.052    3818395.035         24.470
           4634             33     191371.916    3818398.032         23.835
           4634             33     191371.779    3818401.028         23.342
           4634             33     191371.643    3818404.025         23.044
           4634             33     191371.507    3818407.022         22.764
           4634             33     191371.371    3818410.019         22.609
           4634             33     191371.234    3818413.016         22.301
           4634             33     191371.098    3818416.013         22.037
           4634             33     191370.962    3818419.010         22.027
           4634             33     191370.825    3818422.007         21.978
           4634             33     191370.689    3818425.004         21.973
           4634             33     191370.553    3818428.001         21.958
           4634             33     191370.417    3818430.997         21.940
           4634             33     191370.280    3818433.994         21.987
           4634             33     191370.144    3818436.991         22.026
           4634             33     191370.008    3818439.988         22.074
           4634             33     191369.871    3818442.985         22.141
           4634             33     191369.735    3818445.982         22.208
           4634             33     191369.599    3818448.979         22.253
           4634             33     191369.463    3818451.976         22.251
           4634             33     191369.326    3818454.973         22.230
           4634             33     191369.190    3818457.970         22.228
           4634             33     191369.054    3818460.966         22.275
           4634             33     191368.918    3818463.963         22.369
           4634             33     191368.781    3818466.960         22.492
           4634             33     191368.645    3818469.957         22.599
           4634             33     191368.509    3818472.954         22.666
           4634             33     191368.372    3818475.951         22.702
           4634             33     191368.236    3818478.948         22.747
           4634             33     191368.100    3818481.945         22.841
           4634             33     191367.964    3818484.942         22.951
           4635             34     191302.819    3817476.634        -10.285
           4635             34     191302.750    3817479.633        -10.230
           4635             34     191302.681    3817482.632        -10.174
           4635             34     191302.611    3817485.632        -10.118
           4635             34     191302.542    3817488.631        -10.066
           4635             34     191302.473    3817491.630        -10.013
           4635             34     191302.404    3817494.629         -9.961
           4635             34     191302.335    3817497.628         -9.903
           4635             34     191302.265    3817500.628         -9.845
           4635             34     191302.196    3817503.627         -9.786
           4635             34     191302.127    3817506.626         -9.728
           4635             34     191302.058    3817509.625         -9.669
           4635             34     191301.989    3817512.624         -9.610
           4635             34     191301.920    3817515.624         -9.548
           4635             34     191301.850    3817518.623         -9.480
           4635             34     191301.781    3817521.622         -9.412
           4635             34     191301.712    3817524.621         -9.352
           4635             34     191301.643    3817527.620         -9.350
           4635             34     191301.574    3817530.620         -9.351
           4635             34     191301.504    3817533.619         -9.351
           4635             34     191301.435    3817536.618         -9.291
           4635             34     191301.366    3817539.617         -9.223
           4635             34     191301.297    3817542.616         -9.155
           4635             34     191301.228    3817545.616         -9.089
           4635             34     191301.158    3817548.615         -9.024
           4635             34     191301.089    3817551.614         -8.959
           4635             34     191301.020    3817554.613         -8.886
           4635             34     191300.951    3817557.612         -8.805
           4635             34     191300.882    3817560.612         -8.724
           4635             34     191300.813    3817563.611         -8.643
           4635             34     191300.743    3817566.610         -8.559
           4635             34     191300.674    3817569.609         -8.475
           4635             34     191300.605    3817572.608         -8.392
           4635             34     191300.536    3817575.608         -8.315
           4635             34     191300.467    3817578.607         -8.240
           4635             34     191300.397    3817581.606         -8.165
           4635             34     191300.328    3817584.605         -8.082
           4635             34     191300.259    3817587.604         -8.000
           4635             34     191300.190    3817590.604         -7.919
           4635             34     191300.121    3817593.603         -7.834
           4635             34     191300.051    3817596.602         -7.747
           4635             34     191299.982    3817599.601         -7.660
           4635             34     191299.913    3817602.600         -7.571
           4635             34     191299.844    3817605.600         -7.481
           4635             34     191299.775    3817608.599         -7.394
           4635             34     191299.706    3817611.598         -7.307
           4635             34     191299.636    3817614.597         -7.222
           4635             34     191299.567    3817617.597         -7.138
           4635             34     191299.498    3817620.596         -7.054
           4635             34     191299.429    3817623.595         -6.972
           4635             34     191299.360    3817626.594         -6.891
           4635             34     191299.290    3817629.593         -6.810
           4635             34     191299.221    3817632.593         -6.733
           4635             34     191299.152    3817635.592         -6.651
           4635             34     191299.083    3817638.591         -6.567
           4635             34     191299.014    3817641.590         -6.488
           4635             34     191298.944    3817644.589         -6.413
           4635             34     191298.875    3817647.589         -6.335
           4635             34     191298.806    3817650.588         -6.254
           4635             34     191298.737    3817653.587         -6.176
           4635             34     191298.668    3817656.586         -6.092
           4635             34     191298.599    3817659.585         -6.008
           4635             34     191298.529    3817662.585         -5.928
           4635             34     191298.460    3817665.584         -5.853
           4635             34     191298.391    3817668.583         -5.778
           4635             34     191298.322    3817671.582         -5.769
           4635             34     191298.253    3817674.581         -5.710
           4635             34     191298.183    3817677.581         -5.633
           4635             34     191298.114    3817680.580         -5.558
           4635             34     191298.045    3817683.579         -5.523
           4635             34     191297.976    3817686.578         -5.516
           4635             34     191297.907    3817689.577         -5.478
           4635             34     191297.837    3817692.577         -5.405
           4635             34     191297.768    3817695.576         -5.335
           4635             34     191297.699    3817698.575         -5.268
           4635             34     191297.630    3817701.574         -5.207
           4635             34     191297.561    3817704.573         -5.139
           4635             34     191297.492    3817707.573         -5.068
           4635             34     191297.422    3817710.572         -5.002
           4635             34     191297.353    3817713.571         -4.937
           4635             34     191297.284    3817716.570         -4.872
           4635             34     191297.215    3817719.569         -4.799
           4635             34     191297.146    3817722.569         -4.727
           4635             34     191297.076    3817725.568         -4.661
           4635             34     191297.007    3817728.567         -4.592
           4635             34     191296.938    3817731.566         -4.519
           4635             34     191296.869    3817734.565         -4.445
           4635             34     191296.800    3817737.565         -4.374
           4635             34     191296.730    3817740.564         -4.308
           4635             34     191296.661    3817743.563         -4.241
           4635             34     191296.592    3817746.562         -4.172
           4635             34     191296.523    3817749.561         -4.104
           4635             34     191296.454    3817752.561         -4.033
           4635             34     191296.384    3817755.560         -3.962
           4635             34     191296.315    3817758.559         -3.917
           4635             34     191296.246    3817761.558         -3.872
           4635             34     191296.177    3817764.557         -3.819
           4635             34     191296.108    3817767.557         -3.788
           4635             34     191296.039    3817770.556         -3.761
           4635             34     191295.969    3817773.555         -3.712
           4635             34     191295.900    3817776.554         -3.630
           4635             34     191295.831    3817779.553         -3.526
           4635             34     191295.762    3817782.553         -3.434
           4635             34     191295.693    3817785.552         -3.346
           4635             34     191295.623    3817788.551         -3.248
           4635             34     191295.554    3817791.550         -3.151
           4635             34     191295.485    3817794.549         -3.063
           4635             34     191295.416    3817797.549         -2.991
           4635             34     191295.347    3817800.548         -2.918
           4635             34     191295.277    3817803.547         -2.842
           4635             34     191295.208    3817806.546         -2.772
           4635             34     191295.139    3817809.545         -2.704
           4635             34     191295.070    3817812.545         -2.642
           4635             34     191295.001    3817815.544         -2.593
           4635             34     191294.932    3817818.543         -2.550
           4635             34     191294.862    3817821.542         -2.507
           4635             34     191294.793    3817824.541         -2.487
           4635             34     191294.724    3817827.541         -2.485
           4635             34     191294.655    3817830.540         -2.479
           4635             34     191294.586    3817833.539         -2.455
           4635             34     191294.516    3817836.538         -2.413
           4635             34     191294.447    3817839.537         -2.377
           4635             34     191294.378    3817842.537         -2.355
           4635             34     191294.309    3817845.536         -2.282
           4635             34     191294.240    3817848.535         -2.206
           4635             34     191294.170    3817851.534         -2.124
           4635             34     191294.101    3817854.533         -2.039
           4635             34     191294.032    3817857.533         -1.960
           4635             34     191293.963    3817860.532         -1.882
           4635             34     191293.894    3817863.531         -1.804
           4635             34     191293.825    3817866.530         -1.726
           4635             34     191293.755    3817869.529         -1.649
           4635             34     191293.686    3817872.529         -1.580
           4635             34     191293.617    3817875.528         -1.520
           4635             34     191293.548    3817878.527         -1.461
           4635             34     191293.479    3817881.526         -1.401
           4635             34     191293.409    3817884.525         -1.345
           4635             34     191293.340    3817887.525         -1.289
           4635             34     191293.271    3817890.524         -1.232
           4635             34     191293.202    3817893.523         -1.173
           4635             34     191293.133    3817896.522         -1.114
           4635             34     191293.063    3817899.521         -1.055
           4635             34     191292.994    3817902.521         -1.000
           4635             34     191292.925    3817905.520         -0.947
           4635             34     191292.856    3817908.519         -0.894
           4635             34     191292.787    3817911.518         -0.834
           4635             34     191292.718    3817914.518         -0.772
           4635             34     191292.648    3817917.517         -0.710
           4635             34     191292.579    3817920.516         -0.649
           4635             34     191292.510    3817923.515         -0.587
           4635             34     191292.441    3817926.514         -0.525
           4635             34     191292.372    3817929.514         -0.465
           4635             34     191292.302    3817932.513         -0.404
           4635             34     191292.233    3817935.512         -0.342
           4635             34     191292.164    3817938.511         -0.280
           4635             34     191292.095    3817941.510         -0.215
           4635             34     191292.026    3817944.510         -0.150
           4635             34     191291.956    3817947.509         -0.080
           4635             34     191291.887    3817950.508          0.039
           4635             34     191291.818    3817953.507          0.178
