80019	-1	Stigeoclonium farctum	G.D.W. Berthold 1878	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Chaetophorales	Chaetophoraceae	Stigeoclonium	\N	farctum	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2012-11-08
80020	-1	Stigeoclonium helveticum	W. Vischer 1933	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Chaetophorales	Chaetophoraceae	Stigeoclonium	\N	helveticum	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2012-11-08
80021	-1	Stigeoclonium subspinosum	F.T. Kützing 1849	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Chaetophorales	Chaetophoraceae	Stigeoclonium	\N	subspinosum	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2012-11-08
80022	-1	Stigeoclonium tenue	(C.A. Agardh 1814) F.T. Kützing 1843	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Chaetophorales	Chaetophoraceae	Stigeoclonium	\N	tenue	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2012-11-08
80023	-1	Schizomeris leibleinii	F.T. Kützing 1843	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Chaetophorales	Schizomeridaceae	Schizomeris	\N	leibleinii	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2011-07-01
80024	-1	Sphaerocystis schroeteri [1]	R.H. Chodat 1897	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Chlorococcales	Sphaerocystidaceae	Sphaerocystis	\N	schroeteri [1]	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2008-11-25
80025	-1	Korschpalmella mucosa	(O.A. Korshikov 1953) F. Hindák 1988	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Chlorophyceae incertae sedis	\N	Korschpalmella	\N	mucosa	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2010-11-24
80026	-1	Korschpalmella sphagnicola	(F. Hindák 1980) F. Hindák 1988	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Chlorophyceae incertae sedis	\N	Korschpalmella	\N	sphagnicola	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2010-11-24
80027	-1	Microspora amoena	(F.T. Kützing 1849) G.L. Rabenhorst 1868	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Chlorophyceae incertae sedis	Microsporaceae	Microspora [2]	\N	amoena	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2013-10-11
80028	-1	Microspora floccosa	(J.P.É. Vaucher 1803) G.A. Thuret 1850	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Chlorophyceae incertae sedis	Microsporaceae	Microspora [2]	\N	floccosa	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2013-10-11
80029	-1	Microspora lauterbornii	W. Schmidle 1895	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Chlorophyceae incertae sedis	Microsporaceae	Microspora [2]	\N	lauterbornii	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2013-10-11
80030	-1	Microspora pachyderma	(J.N.F. Wille 1881) N.G. Von Lagerheim 1887	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Chlorophyceae incertae sedis	Microsporaceae	Microspora [2]	\N	pachyderma	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2013-10-11
