0	-999
20	-999
40	-999
60	-999
80	-999
100	-999
101	-999
102	-999
103	-999
104	-999
105	-999
106	-999
107	-999
108	-999
120	-999
140	-999
160	-999
180	-999
200	-999
220	-999
240	-999
260	-999
280	-999
300	-999
320	-999
340	-999
360	-999
380	-999
400	-999
420	-999
440	-999
460	-999
480	-999
500	-999
501	-999
502	-999
503	-999
504	-999
520	-999
540	-999
560	-999
580	-999
600	-999
620	-999
640	-999
660	-999
680	-999
700	-999
720	-999
740	-999
760	-999
780	-809.76
800	-386.37
820	-217.75
840	-268.22
860	-60.94
880	-74.13
900	-77.34
920	-183.4
940	-222.39
960	-226.07
980	-230.39
1000	-231.42
1020	-276.45
1040	-209.1
1060	-213.58
1080	-159.13
1100	-219.35
1120	-266.17
1140	-203.1
1160	-221.48
1180	-227.54
1200	-474.02
1220	-665.92
1240	-735.43
1260	-809.01
1280	-952.41
1300	-1090.09
1320	-999
1340	-999
1360	-999
1380	-999
1400	-999
1420	-999
1440	-999
1460	-999
1480	-999
1500	-999
1520	-999
1540	-999
1560	-999
1580	-999
1600	-999
1620	-999
1640	-999
1660	-999
1680	-999
1700	-999
1720	-999
1740	-999
1760	-999
1780	-999
1800	-999
1820	-999
1840	-999
1860	-999
1880	-999
1900	-999
1920	-999
1940	-999
1960	-999
1980	-999
2000	-999
2020	-999
2040	-999
2060	-999
2080	-999
2100	-999
2120	-999
2140	-999
2160	-999
2180	-999
2200	-999
2220	-999
2240	-999
2260	-999
2280	-999
2300	-999
2320	-999
2340	-999
2360	-999
2380	-999
2400	-999
2420	-999
2440	-999
2460	-999
2480	-999
2500	-999
2520	-999
2540	-999
2560	-999
2580	-999
2600	-999
2620	-999
2640	-999
2660	-999
2680	-999
2700	-999
2720	-999
2740	-999
2760	-999
2780	-999
2800	-999
2820	-999
2840	-999
2860	-999
2861	-999
2862	-999
2863	-999
2864	-999
2865	-999
2866	-999
2867	-999
2868	-999
2869	-999
2870	-999
2880	-999
2881	-999
2900	-999
2901	-999
2902	-999
2903	-999
2904	-999
2905	-999
2920	-999
2921	-999
2940	-999
2941	-999
2960	-999
2961	-999
2962	-999
2963	-999
2964	-999
2965	-999
2966	-999
2980	-999
3000	-999
3001	-999
3002	-999
3003	-999
3004	-999
3100	-999
3120	-999
3140	-999
3160	-999
3180	-999
3200	-999
3220	-999
3240	-999
3260	-999
3280	-999
3300	-999
5902	-999
5903	-999
5904	-999
5905	-999
5906	-999
5907	-999
5908	-999
5909	-999
5910	-999
5911	-999
5912	-999
5913	-999
5914	-999
5915	-999
5916	-999
